epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,4119.68,1.52065,0.92416,1.00689,0.765,0.47078,0.53539,0.31409,1.64238,1.03176,1.03326,0.001156,0.001156,0.001156
136,4147.08,1.54439,0.91411,1.0043,0.7682,0.46478,0.53342,0.3145,1.64256,1.03667,1.03594,0.00109,0.00109,0.00109
137,4176.48,1.51246,0.90173,1.00212,0.7648,0.46725,0.53361,0.31323,1.64429,1.02195,1.03594,0.001024,0.001024,0.001024
138,4205.49,1.54049,0.92497,1.00987,0.7521,0.47624,0.53645,0.31426,1.643,1.03742,1.03551,0.000958,0.000958,0.000958
139,4237.28,1.50978,0.88908,1.00434,0.77217,0.46533,0.53783,0.31603,1.64377,1.03423,1.03472,0.000892,0.000892,0.000892
140,4266,1.50955,0.9069,1.00164,0.75954,0.47656,0.53878,0.31542,1.64236,1.02457,1.03368,0.000826,0.000826,0.000826
141,4294.18,1.57432,0.99934,1.04152,0.76445,0.46808,0.53611,0.31392,1.64646,1.03501,1.03894,0.00076,0.00076,0.00076
142,4321.97,1.5411,0.96351,1.04632,0.76129,0.46809,0.5323,0.31273,1.64458,1.02841,1.03679,0.000694,0.000694,0.000694
143,4349.13,1.53645,0.94267,1.0259,0.77816,0.46391,0.53659,0.31455,1.65341,1.03146,1.03675,0.000628,0.000628,0.000628
144,4376.63,1.53638,0.96633,1.02662,0.78558,0.46284,0.53761,0.31594,1.64847,1.02657,1.03717,0.000562,0.000562,0.000562
145,4402.48,1.52935,0.97711,1.02775,0.78565,0.4612,0.53611,0.31421,1.64841,1.03255,1.03772,0.000496,0.000496,0.000496
146,4429.48,1.54029,0.99225,1.0453,0.76672,0.46839,0.53404,0.31389,1.64294,1.03059,1.03637,0.00043,0.00043,0.00043
147,4456.81,1.52852,0.95435,1.02271,0.76444,0.47131,0.53602,0.31519,1.64273,1.03125,1.03586,0.000364,0.000364,0.000364
148,4484.06,1.48967,0.92922,1.04328,0.76198,0.47111,0.5351,0.31402,1.64302,1.02461,1.03476,0.000298,0.000298,0.000298
149,4511.71,1.5631,0.96879,1.03495,0.76764,0.469,0.53641,0.31534,1.64093,1.02767,1.03446,0.000232,0.000232,0.000232
150,4539.18,1.51135,0.94866,1.02053,0.76371,0.47149,0.53682,0.31568,1.63742,1.02573,1.03398,0.000166,0.000166,0.000166
